id,sample,species_code_sample,rt,mz,pc_id,tic,date_update,error message
81235,DN1057,LA9_1057_undiluted,18.7218,328.2215,LA9_11,1293.6294,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81236,DN1057,LA9_1057_undiluted,8.0046,329.0900,LA9_12,130503.1193,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81237,DN1057,LA9_1057_undiluted,19.9868,329.2329,LA9_22,11986.5113,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81238,DN1057,LA9_1057_undiluted,8.0045,330.0927,LA9_12,9200.6002,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81239,DN1057,LA9_1057_undiluted,19.9833,330.2360,LA9_22,2112.5172,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81240,DN1057,LA9_1057_undiluted,8.9417,331.0441,LA9_2,2007.4608,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81241,DN1057,LA9_1057_undiluted,9.9322,339.0715,LA9_3,6583.7414,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81242,DN1057,LA9_1057_undiluted,12.8139,339.0713,LA9_174,3380.2573,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81243,DN1057,LA9_1057_undiluted,15.8419,339.0712,LA9_183,2442.3215,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81244,DN1057,LA9_1057_undiluted,9.3675,341.0900,LA9_33,16721.0614,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81245,DN1057,LA9_1057_undiluted,11.5612,343.1061,LA9_102,1714.6483,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81246,DN1057,LA9_1057_undiluted,6.8945,349.0583,LA9_92,10043.0769,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81247,DN1057,LA9_1057_undiluted,8.5498,349.1854,LA9_69,820.1936,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81248,DN1057,LA9_1057_undiluted,9.1511,351.1284,LA9_201,3724.2466,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81249,DN1057,LA9_1057_undiluted,5.7822,355.0651,LA9_129,7051.9089,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81250,DN1057,LA9_1057_undiluted,6.0727,355.0660,LA9_145,3432.6739,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81251,DN1057,LA9_1057_undiluted,9.0986,363.0744,LA9_212,2050.1358,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81252,DN1057,LA9_1057_undiluted,4.9390,365.0164,LA9_184,59.1548,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81253,DN1057,LA9_1057_undiluted,7.6657,369.0820,LA9_221,1113.9824,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81254,DN1057,LA9_1057_undiluted,14.6335,369.1232,LA9_158,276.2027,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81255,DN1057,LA9_1057_undiluted,14.2049,371.1330,LA9_68,7243.8717,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81256,DN1057,LA9_1057_undiluted,10.8983,380.0641,LA9_10,11476.8990,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81257,DN1057,LA9_1057_undiluted,10.8948,380.5655,LA9_10,4458.5187,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81258,DN1057,LA9_1057_undiluted,9.7111,381.1756,LA9_53,21269.8587,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81259,DN1057,LA9_1057_undiluted,9.7080,382.1796,LA9_53,2625.4242,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81260,DN1057,LA9_1057_undiluted,8.7670,387.1652,LA9_44,16121.0525,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81261,DN1057,LA9_1057_undiluted,9.1568,387.1650,LA9_201,26032.3490,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81262,DN1057,LA9_1057_undiluted,8.4835,387.1655,LA9_98,3360.9590,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81263,DN1057,LA9_1057_undiluted,9.6918,389.1806,LA9_106,3049.3407,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81264,DN1057,LA9_1057_undiluted,10.7753,393.1748,LA9_140,1520.2063,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81265,DN1057,LA9_1057_undiluted,16.0665,395.1371,LA9_20,4901.7926,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81266,DN1057,LA9_1057_undiluted,16.0663,396.1409,LA9_20,809.3367,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81267,DN1057,LA9_1057_undiluted,11.7387,411.1326,LA9_16,12197.2896,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81268,DN1057,LA9_1057_undiluted,11.7387,412.1353,LA9_16,1600.3418,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81269,DN1057,LA9_1057_undiluted,10.6025,415.0679,LA9_100,1768.0533,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81270,DN1057,LA9_1057_undiluted,11.3795,425.0869,LA9_38,4058.8496,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81271,DN1057,LA9_1057_undiluted,7.3912,429.1426,LA9_151,102.2762,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81272,DN1057,LA9_1057_undiluted,17.0068,433.0917,LA9_13,2213.1718,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81273,DN1057,LA9_1057_undiluted,14.2653,433.1125,LA9_163,4202.5488,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81274,DN1057,LA9_1057_undiluted,12.8510,433.1135,LA9_17,21114.5769,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81275,DN1057,LA9_1057_undiluted,31.6827,433.2370,LA9_143,6774.4536,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81276,DN1057,LA9_1057_undiluted,12.8514,434.1174,LA9_17,3126.2266,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81277,DN1057,LA9_1057_undiluted,11.5077,435.0929,LA9_180,1738.6035,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81278,DN1057,LA9_1057_undiluted,17.0033,435.1073,LA9_13,13826.3074,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81279,DN1057,LA9_1057_undiluted,13.7959,435.1287,LA9_60,8305.6352,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81280,DN1057,LA9_1057_undiluted,17.0084,436.1104,LA9_13,2462.4955,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81281,DN1057,LA9_1057_undiluted,11.2081,441.0807,LA9_79,6808.8534,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81282,DN1057,LA9_1057_undiluted,11.3795,447.0695,LA9_38,1338.6819,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81283,DN1057,LA9_1057_undiluted,11.6435,447.0928,LA9_1,7908.0853,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81284,DN1057,LA9_1057_undiluted,9.9394,447.0924,LA9_3,3195.0089,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81285,DN1057,LA9_1057_undiluted,12.6198,447.0913,LA9_138,2278.7062,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81286,DN1057,LA9_1057_undiluted,10.9371,449.0718,LA9_206,13165.3261,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81287,DN1057,LA9_1057_undiluted,10.3925,449.0716,LA9_217,5525.3851,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81288,DN1057,LA9_1057_undiluted,8.0080,449.0711,LA9_12,2960.9988,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81289,DN1057,LA9_1057_undiluted,11.6435,449.1089,LA9_1,328747.9522,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81290,DN1057,LA9_1057_undiluted,12.6323,449.1084,LA9_220,1101.1468,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81291,DN1057,LA9_1057_undiluted,10.9335,450.0730,LA9_206,3067.5326,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81292,DN1057,LA9_1057_undiluted,11.6435,450.1121,LA9_1,53863.7692,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81293,DN1057,LA9_1057_undiluted,9.5473,451.0875,LA9_161,3823.2227,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81294,DN1057,LA9_1057_undiluted,13.1563,451.1034,LA9_42,23918.4051,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81295,DN1057,LA9_1057_undiluted,12.8653,451.1029,LA9_17,4738.0351,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81296,DN1057,LA9_1057_undiluted,11.6435,451.1137,LA9_1,7425.8995,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81297,DN1057,LA9_1057_undiluted,13.1545,452.1058,LA9_42,4334.2733,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81298,DN1057,LA9_1057_undiluted,30.3392,452.2788,LA9_62,10878.6231,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81299,DN1057,LA9_1057_undiluted,8.9421,453.0454,LA9_2,3267.6941,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81300,DN1057,LA9_1057_undiluted,30.3432,453.2796,LA9_62,2092.8347,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81301,DN1057,LA9_1057_undiluted,8.9546,455.0607,LA9_2,14069.3972,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81302,DN1057,LA9_1057_undiluted,10.8948,456.0693,LA9_10,7284.7268,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81303,DN1057,LA9_1057_undiluted,10.8983,456.5701,LA9_10,3663.1768,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81304,DN1057,LA9_1057_undiluted,8.9523,457.0768,LA9_2,257297.5718,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81305,DN1057,LA9_1057_undiluted,8.9563,458.0803,LA9_2,44300.1243,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81306,DN1057,LA9_1057_undiluted,8.9470,459.0825,LA9_2,5387.3297,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81307,DN1057,LA9_1057_undiluted,15.4392,459.0928,LA9_114,5486.8552,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81308,DN1057,LA9_1057_undiluted,15.8491,459.0927,LA9_183,2756.3762,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81309,DN1057,LA9_1057_undiluted,16.4829,459.0934,LA9_123,4927.0632,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81310,DN1057,LA9_1057_undiluted,11.1067,463.0868,LA9_18,71627.7794,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81311,DN1057,LA9_1057_undiluted,9.9466,463.0874,LA9_3,19413.2204,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81312,DN1057,LA9_1057_undiluted,11.4170,463.2198,LA9_75,5429.2645,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81313,DN1057,LA9_1057_undiluted,12.0170,463.2186,LA9_130,102.9770,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81314,DN1057,LA9_1057_undiluted,16.1522,463.2196,LA9_186,2043.3400,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81315,DN1057,LA9_1057_undiluted,12.5340,463.2175,LA9_93,2974.4779,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81316,DN1057,LA9_1057_undiluted,11.1050,464.0896,LA9_18,10637.1520,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81317,DN1057,LA9_1057_undiluted,9.9430,465.1027,LA9_3,378505.7295,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81318,DN1057,LA9_1057_undiluted,10.6223,465.1027,LA9_214,4331.3642,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81319,DN1057,LA9_1057_undiluted,9.9448,466.1061,LA9_3,64230.5063,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81320,DN1057,LA9_1057_undiluted,11.9061,467.0978,LA9_52,21367.3746,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81321,DN1057,LA9_1057_undiluted,9.9430,467.1078,LA9_3,9482.5436,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81322,DN1057,LA9_1057_undiluted,11.6427,471.0892,LA9_1,3347.5579,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81323,DN1057,LA9_1057_undiluted,13.1582,473.0848,LA9_42,2499.3067,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81324,DN1057,LA9_1057_undiluted,29.2667,476.2782,LA9_88,2861.6673,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81325,DN1057,LA9_1057_undiluted,8.9379,479.0598,LA9_8,5107.4434,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81326,DN1057,LA9_1057_undiluted,10.1433,479.0827,LA9_111,6951.3347,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81327,DN1057,LA9_1057_undiluted,30.4523,480.3098,LA9_30,24570.9581,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81328,DN1057,LA9_1057_undiluted,13.7279,481.1150,LA9_155,2528.8677,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81329,DN1057,LA9_1057_undiluted,9.1103,481.2280,LA9_213,260.5508,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81330,DN1057,LA9_1057_undiluted,30.4517,481.3166,LA9_30,4245.2337,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81331,DN1057,LA9_1057_undiluted,27.9192,502.2938,LA9_59,1892.8192,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81332,DN1057,LA9_1057_undiluted,29.3690,504.3105,LA9_35,6408.7738,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81333,DN1057,LA9_1057_undiluted,28.8848,504.3102,LA9_80,973.8537,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81334,DN1057,LA9_1057_undiluted,28.8955,513.3075,LA9_80,1468.8019,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81335,DN1057,LA9_1057_undiluted,8.6494,515.0705,LA9_67,1862.0312,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81336,DN1057,LA9_1057_undiluted,15.9304,523.0869,LA9_84,4720.7219,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81337,DN1057,LA9_1057_undiluted,12.0061,523.0854,LA9_219,2006.1986,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81338,DN1057,LA9_1057_undiluted,13.2211,523.0869,LA9_115,3250.6319,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81339,DN1057,LA9_1057_undiluted,15.3805,523.0876,LA9_172,3298.7015,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81340,DN1057,LA9_1057_undiluted,15.9349,523.5898,LA9_84,2515.0682,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81341,DN1057,LA9_1057_undiluted,8.5408,526.1353,LA9_69,5074.8220,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81342,DN1057,LA9_1057_undiluted,31.0202,529.3037,LA9_126,5020.9981,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81343,DN1057,LA9_1057_undiluted,8.5960,532.0928,LA9_198,3193.3933,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81344,DN1057,LA9_1057_undiluted,30.4517,540.3310,LA9_30,23533.6094,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81345,DN1057,LA9_1057_undiluted,30.4524,541.3359,LA9_30,4348.3385,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81346,DN1057,LA9_1057_undiluted,28.8955,559.3126,LA9_80,1126.7694,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81347,DN1057,LA9_1057_undiluted,27.9192,562.3151,LA9_59,1939.1022,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81348,DN1057,LA9_1057_undiluted,29.3703,564.3319,LA9_35,8786.3373,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81349,DN1057,LA9_1057_undiluted,28.8883,564.3311,LA9_80,1152.1532,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81350,DN1057,LA9_1057_undiluted,29.3703,565.3364,LA9_35,2252.7124,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81351,DN1057,LA9_1057_undiluted,13.9807,571.1259,LA9_19,2310.2814,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81352,DN1057,LA9_1057_undiluted,31.0273,571.2920,LA9_126,4115.8411,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81353,DN1057,LA9_1057_undiluted,13.9807,591.1138,LA9_19,2623.9560,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81354,DN1057,LA9_1057_undiluted,7.0853,593.0934,LA9_4,1237.1266,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81355,DN1057,LA9_1057_undiluted,29.6795,595.2923,LA9_182,3248.2112,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81356,DN1057,LA9_1057_undiluted,15.9340,597.1145,LA9_84,2278.5032,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81357,DN1057,LA9_1057_undiluted,15.3856,597.1148,LA9_172,2934.0045,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81358,DN1057,LA9_1057_undiluted,16.3374,599.0932,LA9_121,4434.5380,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81359,DN1057,LA9_1057_undiluted,13.6030,599.0929,LA9_156,3474.0857,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81360,DN1057,LA9_1057_undiluted,15.4498,599.0926,LA9_114,3492.6560,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81361,DN1057,LA9_1057_undiluted,12.0672,599.1064,LA9_109,164.5508,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81362,DN1057,LA9_1057_undiluted,16.3337,599.5937,LA9_121,3221.8931,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81363,DN1057,LA9_1057_undiluted,15.4535,599.5945,LA9_114,2331.8384,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81364,DN1057,LA9_1057_undiluted,13.2216,605.1115,LA9_115,2942.0821,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81365,DN1057,LA9_1057_undiluted,13.4742,605.1105,LA9_56,3471.5199,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81366,DN1057,LA9_1057_undiluted,8.2112,607.0888,LA9_122,564.9205,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81367,DN1057,LA9_1057_undiluted,8.2077,607.5915,LA9_122,363.2345,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81368,DN1057,LA9_1057_undiluted,10.1996,608.0970,LA9_86,8339.1541,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81369,DN1057,LA9_1057_undiluted,8.6525,608.0983,LA9_67,6261.5769,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81370,DN1057,LA9_1057_undiluted,10.4525,608.0988,LA9_178,2431.1568,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81371,DN1057,LA9_1057_undiluted,10.7520,608.1001,LA9_95,1383.1137,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81372,DN1057,LA9_1057_undiluted,11.1229,608.0972,LA9_176,2343.7715,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81373,DN1057,LA9_1057_undiluted,9.0092,608.0983,LA9_120,2394.3354,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81374,DN1057,LA9_1057_undiluted,8.6500,608.5985,LA9_67,3191.7953,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81375,DN1057,LA9_1057_undiluted,10.2031,608.5990,LA9_86,5492.8237,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81376,DN1057,LA9_1057_undiluted,10.1995,609.1023,LA9_86,2221.3035,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81377,DN1057,LA9_1057_undiluted,6.7963,611.1386,LA9_15,65.7661,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81378,DN1057,LA9_1057_undiluted,9.8258,619.1325,LA9_203,714.9615,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81379,DN1057,LA9_1057_undiluted,14.9826,625.2697,LA9_168,868.3334,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81380,DN1057,LA9_1057_undiluted,12.5678,668.1110,LA9_150,3502.1235,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81381,DN1057,LA9_1057_undiluted,12.5659,668.6105,LA9_150,2400.3329,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81382,DN1057,LA9_1057_undiluted,16.3372,673.1198,LA9_121,2990.0821,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81383,DN1057,LA9_1057_undiluted,15.4499,673.1204,LA9_114,5202.3531,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81384,DN1057,LA9_1057_undiluted,16.3408,673.6226,LA9_121,2505.1818,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
81385,DN1057,LA9_1057_undiluted,15.4392,675.1160,LA9_218,1991.5104,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN1057""}"
