id,site,year,plant_field,species_code,toughness1,toughness2,toughness3,toughness4,toughness5,toughness6,toughness7,toughness,notes,max_toughness,updated,error message
1804,Manaus,0,0,M62,300,350,360,330,0,0,0,335.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1805,Manaus,0,0,M61,290,300,280,290,0,0,0,290.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M61"", ""plant_number__iexact"": ""0""}"
1806,Manaus,0,0,M15,200,220,260,0,0,0,0,226.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1807,Manaus,0,0,M61,240,300,290,230,0,0,0,265.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M61"", ""plant_number__iexact"": ""0""}"
1808,Manaus,0,0,M61,230,260,310,290,0,0,0,272.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M61"", ""plant_number__iexact"": ""0""}"
1809,Manaus,0,0,M15,400,370,410,210,0,0,0,347.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1810,Manaus,0,0,M62,260,330,290,310,0,0,0,297.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1811,Manaus,0,0,M63,250,280,300,310,0,0,0,285.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1812,Manaus,0,0,M4,260,300,300,310,0,0,0,292.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M4"", ""plant_number__iexact"": ""0""}"
1813,Manaus,0,0,M31,270,300,310,250,0,0,0,282.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M31"", ""plant_number__iexact"": ""0""}"
1814,Manaus,0,0,M32,210,210,250,180,0,0,0,212.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M32"", ""plant_number__iexact"": ""0""}"
1815,Manaus,0,0,M63,160,310,280,240,0,0,0,247.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1816,Manaus,0,0,M51,100,150,210,190,0,0,0,162.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1817,Manaus,0,0,M51,180,200,240,180,0,0,0,200.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1818,Manaus,0,0,M51,230,200,250,240,0,0,0,230.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1819,Manaus,0,0,M51,190,240,270,190,0,0,0,222.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1820,Manaus,0,0,M15,200,260,250,260,0,0,0,242.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1821,Manaus,0,0,M69,260,180,250,280,0,0,0,242.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M69"", ""plant_number__iexact"": ""0""}"
1822,Manaus,0,0,M34,200,240,210,160,0,0,0,202.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M34"", ""plant_number__iexact"": ""0""}"
1823,Manaus,0,0,M34,100,160,130,100,0,0,0,122.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M34"", ""plant_number__iexact"": ""0""}"
1824,Manaus,0,0,M59,160,200,280,240,180,220,200,211.4286,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M59"", ""plant_number__iexact"": ""0""}"
1825,Manaus,0,0,M37,300,250,140,230,300,0,0,244.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M37"", ""plant_number__iexact"": ""0""}"
1826,Manaus,0,0,M65,360,360,200,300,270,0,0,298.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M65"", ""plant_number__iexact"": ""0""}"
1827,Manaus,0,0,M45,210,290,270,270,0,0,0,260.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M45"", ""plant_number__iexact"": ""0""}"
1828,Manaus,0,0,M41,360,290,310,300,0,0,0,315.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1829,Manaus,0,0,M65,350,390,370,360,0,0,0,367.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M65"", ""plant_number__iexact"": ""0""}"
1830,Manaus,0,0,M41,260,340,360,260,0,0,0,305.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1831,Manaus,0,0,M41,310,310,280,250,280,0,0,286.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1832,Manaus,0,0,M41,310,220,310,260,0,0,0,275.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1833,Manaus,0,0,M41,310,300,260,340,0,0,0,302.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1834,Manaus,0,0,M59,300,270,380,240,0,0,0,297.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M59"", ""plant_number__iexact"": ""0""}"
1835,Manaus,0,0,M59,320,250,230,280,0,0,0,270.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M59"", ""plant_number__iexact"": ""0""}"
1836,Manaus,0,0,M59,180,200,210,160,0,0,0,187.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M59"", ""plant_number__iexact"": ""0""}"
1837,Manaus,0,0,M24,180,170,90,100,0,0,0,135.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M24"", ""plant_number__iexact"": ""0""}"
1838,Manaus,0,0,M24,160,160,160,250,0,0,0,182.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M24"", ""plant_number__iexact"": ""0""}"
1839,Manaus,0,0,M4,240,310,340,290,0,0,0,295.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M4"", ""plant_number__iexact"": ""0""}"
1840,Manaus,0,0,M24,220,160,190,190,0,0,0,190.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M24"", ""plant_number__iexact"": ""0""}"
1841,Manaus,0,0,M14,210,260,180,220,0,0,0,217.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M14"", ""plant_number__iexact"": ""0""}"
1842,Manaus,0,0,M41,320,280,270,250,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1843,Manaus,0,0,M70,250,230,180,200,0,0,0,215.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M70"", ""plant_number__iexact"": ""0""}"
1844,Manaus,0,0,M63,320,330,350,280,0,0,0,320.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1845,Manaus,0,0,M63,280,250,260,260,0,0,0,262.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1846,Manaus,0,0,M70,240,220,270,240,0,0,0,242.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M70"", ""plant_number__iexact"": ""0""}"
1847,Manaus,0,0,M14,150,140,180,220,0,0,0,172.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M14"", ""plant_number__iexact"": ""0""}"
1848,Manaus,0,0,M59,230,240,190,220,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M59"", ""plant_number__iexact"": ""0""}"
1849,Manaus,0,0,M63,240,250,290,320,0,0,0,275.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1850,Manaus,0,0,M70,260,300,200,200,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M70"", ""plant_number__iexact"": ""0""}"
1851,Manaus,0,0,M14,260,180,280,160,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M14"", ""plant_number__iexact"": ""0""}"
1852,Manaus,0,0,M31,310,350,300,260,0,0,0,305.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M31"", ""plant_number__iexact"": ""0""}"
1853,Manaus,0,0,M71,370,350,400,310,0,0,0,357.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M71"", ""plant_number__iexact"": ""0""}"
1854,Manaus,0,0,M59,300,240,230,280,0,0,0,262.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M59"", ""plant_number__iexact"": ""0""}"
1855,Manaus,0,0,M59,280,280,280,350,0,0,0,297.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M59"", ""plant_number__iexact"": ""0""}"
1856,Manaus,0,0,M45,220,200,240,160,0,0,0,205.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M45"", ""plant_number__iexact"": ""0""}"
1857,Manaus,0,0,M71,340,380,390,340,0,0,0,362.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M71"", ""plant_number__iexact"": ""0""}"
1858,Manaus,0,0,M63,380,230,200,210,0,0,0,255.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1859,Manaus,0,0,M39,200,190,170,210,0,0,0,192.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1860,Manaus,0,0,M70,280,260,260,240,0,0,0,260.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M70"", ""plant_number__iexact"": ""0""}"
1861,Manaus,0,0,M57,380,360,290,240,0,0,0,317.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M57"", ""plant_number__iexact"": ""0""}"
1862,Manaus,0,0,M70,350,220,300,330,0,0,0,300.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M70"", ""plant_number__iexact"": ""0""}"
1863,Manaus,0,0,M40,260,180,190,200,0,0,0,207.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1864,Nouragues,0,0,N4,240,230,280,0,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1865,Nouragues,0,0,N3,250,260,230,0,0,0,0,246.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1866,Nouragues,0,0,N3,210,230,160,170,210,0,0,196.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1867,Nouragues,0,0,N3,240,260,250,0,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1868,Nouragues,0,0,N3,280,200,300,280,0,0,0,265.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1869,Nouragues,0,0,N3,280,270,200,220,0,0,0,242.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1870,Nouragues,0,0,N3,310,300,280,0,0,0,0,296.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1871,Nouragues,0,0,N3,220,260,190,100,100,200,0,178.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1872,Nouragues,0,0,N3,320,260,230,290,300,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N3"", ""plant_number__iexact"": ""0""}"
1873,Nouragues,0,0,N4,200,200,220,0,0,0,0,206.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1874,Nouragues,0,0,N4,210,240,220,0,0,0,0,223.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1875,Nouragues,0,0,N4,220,230,190,0,0,0,0,213.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1876,Nouragues,0,0,N4,200,120,70,200,150,130,0,145.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1877,Nouragues,0,0,N4,200,190,250,120,150,0,0,182.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1878,Nouragues,0,0,N4,240,240,260,0,0,0,0,246.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1879,Nouragues,0,0,N4,190,160,230,230,0,0,0,202.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N4"", ""plant_number__iexact"": ""0""}"
1880,Nouragues,0,0,N5,230,170,240,210,0,0,0,212.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N5"", ""plant_number__iexact"": ""0""}"
1881,Nouragues,0,0,N5,180,270,230,260,0,0,0,235.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N5"", ""plant_number__iexact"": ""0""}"
1882,Nouragues,0,0,N5,200,240,240,0,0,0,0,226.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N5"", ""plant_number__iexact"": ""0""}"
1883,Nouragues,0,0,N5,250,180,230,0,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N5"", ""plant_number__iexact"": ""0""}"
1884,Nouragues,0,0,N6,250,200,0,0,0,0,0,225.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N6"", ""plant_number__iexact"": ""0""}"
1885,Nouragues,0,0,N6,280,220,250,0,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N6"", ""plant_number__iexact"": ""0""}"
1886,Nouragues,0,0,N6,240,220,200,0,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N6"", ""plant_number__iexact"": ""0""}"
1887,Nouragues,0,0,N6,250,230,280,100,0,0,0,215.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N6"", ""plant_number__iexact"": ""0""}"
1888,Nouragues,0,0,N6,160,150,100,0,0,0,0,136.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N6"", ""plant_number__iexact"": ""0""}"
1889,Nouragues,0,0,N6,260,230,160,210,0,0,0,215.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N6"", ""plant_number__iexact"": ""0""}"
1890,Nouragues,0,0,N6,230,230,200,0,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N6"", ""plant_number__iexact"": ""0""}"
1891,Nouragues,0,0,N7,240,240,260,210,0,0,0,237.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1892,Nouragues,0,0,N7,190,300,310,300,260,0,0,272.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1893,Nouragues,0,0,N7,200,220,240,0,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1894,Nouragues,0,0,N7,270,200,230,270,0,0,0,242.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1895,Nouragues,0,0,N7,290,230,300,320,240,300,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1896,Nouragues,0,0,N7,280,290,180,200,260,0,0,242.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1897,Nouragues,0,0,N7,230,270,280,270,0,0,0,262.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1898,Nouragues,0,0,N7,150,250,230,300,0,0,0,232.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1899,Nouragues,0,0,N7,180,250,270,210,0,0,0,227.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1900,Nouragues,0,0,N7,220,230,270,0,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1901,Nouragues,0,0,N7,230,260,260,0,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1902,Nouragues,0,0,N7,260,290,260,0,0,0,0,270.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N7"", ""plant_number__iexact"": ""0""}"
1903,Nouragues,0,0,N8,300,320,420,330,0,0,0,342.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N8"", ""plant_number__iexact"": ""0""}"
1904,Nouragues,0,0,N8,260,280,290,0,0,0,0,276.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N8"", ""plant_number__iexact"": ""0""}"
1905,Nouragues,0,0,N8,300,290,250,0,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N8"", ""plant_number__iexact"": ""0""}"
1906,Nouragues,0,0,N8,300,380,240,250,280,0,0,290.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N8"", ""plant_number__iexact"": ""0""}"
1907,Nouragues,0,0,N8,310,270,320,0,0,0,0,300.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N8"", ""plant_number__iexact"": ""0""}"
1908,Nouragues,0,0,N10,300,450,360,320,0,0,0,357.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N10"", ""plant_number__iexact"": ""0""}"
1909,Nouragues,0,0,N11,160,110,170,0,0,0,0,146.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N11"", ""plant_number__iexact"": ""0""}"
1910,Nouragues,0,0,N11,130,90,160,150,0,0,0,132.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N11"", ""plant_number__iexact"": ""0""}"
1911,Nouragues,0,0,N11,180,150,120,0,0,0,0,150.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N11"", ""plant_number__iexact"": ""0""}"
1912,Nouragues,0,0,N34,210,150,240,240,0,0,0,210.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N34"", ""plant_number__iexact"": ""0""}"
1913,Nouragues,0,0,N34,230,310,300,0,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N34"", ""plant_number__iexact"": ""0""}"
1914,Nouragues,0,0,N13,180,170,140,130,0,0,0,155.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1915,Nouragues,0,0,N13,230,260,230,0,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1916,Nouragues,0,0,N13,240,230,250,0,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1917,Nouragues,0,0,N13,210,260,240,0,0,0,0,236.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1918,Nouragues,0,0,N13,240,250,240,0,0,0,0,243.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1919,Nouragues,0,0,N13,240,160,220,260,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1920,Nouragues,0,0,N13,280,240,300,0,0,0,0,273.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1921,Nouragues,0,0,N13,210,160,190,0,0,0,0,186.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N13"", ""plant_number__iexact"": ""0""}"
1922,Nouragues,0,0,N15,140,160,80,130,0,0,0,127.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N15"", ""plant_number__iexact"": ""0""}"
1923,Nouragues,0,0,N14,240,280,200,0,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N14"", ""plant_number__iexact"": ""0""}"
1924,Nouragues,0,0,N15,160,100,80,150,160,0,0,130.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N15"", ""plant_number__iexact"": ""0""}"
1925,Nouragues,0,0,N16,390,390,380,0,0,0,0,386.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N16"", ""plant_number__iexact"": ""0""}"
1926,Nouragues,0,0,N16,270,270,240,0,0,0,0,260.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N16"", ""plant_number__iexact"": ""0""}"
1927,Nouragues,0,0,N16,340,420,330,400,0,0,0,372.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N16"", ""plant_number__iexact"": ""0""}"
1928,Nouragues,0,0,N16,260,270,350,270,0,0,0,287.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N16"", ""plant_number__iexact"": ""0""}"
1929,Nouragues,0,0,N18,240,190,140,210,0,0,0,195.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
1930,Nouragues,0,0,N18,200,210,220,0,0,0,0,210.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
1931,Nouragues,0,0,N18,200,130,190,0,0,0,0,173.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
1932,Nouragues,0,0,N18,170,200,0,0,0,0,0,185.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
1933,Nouragues,0,0,N18,260,230,210,0,0,0,0,233.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
1934,Nouragues,0,0,N18,170,230,0,0,0,0,0,200.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
1935,Nouragues,0,0,N18,180,210,200,0,0,0,0,196.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
1936,Nouragues,0,0,N18,230,220,220,0,0,0,0,223.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N18"", ""plant_number__iexact"": ""0""}"
